"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2021","190.01","188.76","190.38","188.76","3.77M","0.72%"
"09/15/2021","188.66","190.91","191.21","188.66","3.70M","-1.24%"
"09/14/2021","191.03","190.99","191.98","190.44","3.33M","0.06%"
"09/13/2021","190.91","189.99","191.69","189.99","3.77M","0.58%"
"09/10/2021","189.81","192.14","192.22","189.64","3.84M","-1.04%"
"09/09/2021","191.80","189.60","192.25","189.42","5.05M","0.97%"
"09/08/2021","189.95","193.35","193.35","189.84","4.90M","-1.96%"
"09/07/2021","193.74","194.78","195.21","193.50","3.15M","-0.52%"
"09/06/2021","194.75","195.48","195.56","194.58","2.23M","-0.37%"
"09/03/2021","195.47","197.09","197.75","195.11","4.25M","-0.83%"
"09/02/2021","197.10","198.25","198.30","196.87","3.79M","-0.57%"
"09/01/2021","198.23","198.02","199.44","198.02","4.32M","0.22%"
"08/31/2021","197.80","199.26","199.28","197.33","5.29M","-0.55%"
"08/30/2021","198.89","199.10","199.69","198.44","1.02M","-0.03%"
"08/27/2021","198.95","195.92","199.11","195.73","5.51M","1.54%"
"08/26/2021","195.94","196.20","196.61","195.39","3.05M","-0.23%"
"08/25/2021","196.39","197.66","198.43","196.12","4.27M","-0.61%"
"08/24/2021","197.60","199.16","199.51","196.99","2.87M","-0.54%"
"08/23/2021","198.68","200.64","201.13","198.00","3.32M","-0.81%"
"08/20/2021","200.31","199.35","200.70","198.68","2.89M","0.40%"
"08/19/2021","199.51","200.66","200.66","198.09","3.52M","-0.98%"
"08/18/2021","201.48","200.39","201.75","200.34","2.99M","0.61%"
"08/17/2021","200.26","201.58","201.58","200.12","3.20M","-0.78%"
"08/16/2021","201.84","201.29","202.38","200.84","3.59M","0.21%"
"08/13/2021","201.41","199.42","202.38","199.31","3.35M","0.90%"
"08/12/2021","199.61","199.28","200.26","199.28","3.37M","0.09%"
"08/11/2021","199.44","198.05","199.79","198.04","3.33M","0.69%"
"08/10/2021","198.07","198.34","199.26","197.59","3.15M","-0.05%"
"08/09/2021","198.17","199.40","199.40","198.17","2.81M","-0.65%"
"08/06/2021","199.47","199.95","199.95","198.81","3.44M","-0.25%"
"08/05/2021","199.96","197.94","200.11","197.92","3.82M","1.01%"
"08/04/2021","197.97","196.09","198.25","196.09","3.68M","1.13%"
"08/03/2021","195.75","196.20","197.01","195.58","3.01M","-0.29%"
"08/02/2021","196.32","193.83","196.47","193.83","4.02M","1.44%"
"07/30/2021","193.53","192.50","194.29","191.77","4.64M","0.26%"
"07/29/2021","193.03","193.66","194.05","192.30","4.14M","-0.36%"
"07/28/2021","193.73","192.26","194.20","192.26","3.71M","0.85%"
"07/27/2021","192.09","191.96","192.74","191.05","3.39M","0.05%"
"07/26/2021","191.99","192.51","192.51","190.97","3.40M","-0.31%"
"07/23/2021","192.59","192.83","193.97","192.12","3.65M","-0.03%"
"07/22/2021","192.65","192.23","193.59","192.12","3.55M","0.45%"
"07/21/2021","191.79","189.05","192.17","189.05","3.86M","1.65%"
"07/20/2021","188.68","187.96","189.29","187.96","4.08M","0.62%"
"07/19/2021","187.51","190.81","190.81","186.77","4.11M","-2.00%"
"07/16/2021","191.33","189.79","191.33","189.79","3.35M","0.99%"
"07/15/2021","189.45","190.66","190.66","189.20","3.90M","-0.78%"
"07/14/2021","190.94","192.84","192.84","190.22","3.27M","-1.00%"
"07/13/2021","192.86","194.23","194.37","192.74","3.72M","-0.76%"
"07/12/2021","194.33","191.63","194.44","191.63","4.01M","1.63%"
"07/09/2021","191.21","187.74","191.21","187.74","4.23M","1.94%"
"07/08/2021","187.58","188.99","189.28","187.00","3.82M","-0.82%"
"07/07/2021","189.14","188.27","189.73","188.25","3.47M","0.54%"
"07/06/2021","188.13","186.55","188.13","185.98","4.01M","0.88%"
"07/05/2021","186.48","185.48","186.55","185.18","2.66M","0.65%"
"07/02/2021","185.28","183.09","185.28","183.09","2.94M","1.29%"
"07/01/2021","182.92","181.82","183.30","181.26","3.79M","0.53%"
"06/30/2021","181.95","182.73","183.04","181.33","4.41M","-0.41%"
"06/29/2021","182.70","183.55","184.46","182.70","3.35M","-0.48%"
"06/28/2021","183.58","185.57","185.77","183.57","3.41M","-1.16%"
"06/25/2021","185.73","186.11","186.20","184.96","3.19M","-0.08%"
"06/24/2021","185.87","185.35","186.05","185.22","4.22M","0.29%"
"06/23/2021","185.33","186.10","186.35","185.26","4.11M","-0.41%"
"06/22/2021","186.09","184.83","186.47","184.38","5.08M","0.88%"
"06/21/2021","184.47","183.87","184.93","183.33","3.86M","0.11%"
"06/18/2021","184.27","185.38","186.94","184.21","17.01M","-0.67%"
"06/17/2021","185.51","186.51","186.56","184.55","4.52M","-0.72%"
"06/16/2021","186.85","187.20","187.89","186.57","5.16M","-0.19%"
"06/15/2021","187.20","188.40","188.74","187.05","4.73M","-0.59%"
"06/14/2021","188.32","187.39","188.49","187.39","4.10M","0.67%"
"06/11/2021","187.07","187.60","187.63","186.14","3.68M","-0.17%"
"06/10/2021","187.38","187.67","187.90","186.79","4.28M","-0.19%"
"06/09/2021","187.74","186.95","188.15","186.32","4.24M","0.55%"
"06/08/2021","186.71","184.88","187.02","184.88","4.10M","1.13%"
"06/07/2021","184.62","183.09","184.83","182.74","3.45M","0.76%"
"06/04/2021","183.22","181.73","183.28","181.73","3.38M","0.84%"
"06/03/2021","181.70","182.63","182.90","181.31","4.06M","-0.49%"
"06/02/2021","182.60","181.47","182.71","181.47","3.95M","0.58%"
"06/01/2021","181.55","180.31","181.78","180.31","3.70M","0.86%"
"05/31/2021","180.00","180.67","180.79","179.96","1.40M","-0.31%"
"05/28/2021","180.56","179.54","181.22","179.48","4.33M","0.57%"
"05/27/2021","179.53","177.88","180.13","177.81","7.53M","0.94%"
"05/26/2021","177.86","176.93","178.16","176.74","4.80M","0.62%"
"05/25/2021","176.77","176.32","179.18","175.87","8.33M","0.39%"
"05/24/2021","176.08","175.18","176.10","174.99","2.68M","0.56%"
"05/21/2021","175.10","175.75","176.02","174.36","3.76M","-0.18%"
"05/20/2021","175.42","174.02","175.46","174.02","3.81M","0.97%"
"05/19/2021","173.73","174.86","174.86","173.31","4.04M","-0.92%"
"05/18/2021","175.34","173.46","175.71","172.84","4.05M","1.25%"
"05/17/2021","173.17","173.56","174.97","172.96","3.42M","-0.23%"
"05/14/2021","173.57","172.33","173.57","171.85","3.94M","1.07%"
"05/13/2021","171.74","172.19","172.19","170.09","3.98M","-0.53%"
"05/12/2021","172.66","172.38","174.49","172.38","4.56M","0.10%"
"05/11/2021","172.48","176.11","176.11","172.12","5.22M","-2.22%"
"05/10/2021","176.40","175.13","177.03","174.66","4.09M","1.01%"
"05/07/2021","174.63","173.58","174.63","172.77","3.92M","0.69%"
"05/06/2021","173.44","173.28","174.00","171.96","4.84M","-0.20%"
"05/05/2021","173.79","174.78","175.78","173.36","4.75M","-0.17%"
"05/04/2021","174.09","176.02","177.43","173.97","4.68M","-0.80%"
"05/03/2021","175.50","174.10","175.50","173.87","1.22M","0.93%"
"04/30/2021","173.88","174.62","175.47","173.53","4.07M","-0.43%"
"04/29/2021","174.63","174.95","176.08","174.11","4.22M","-0.35%"
"04/28/2021","175.25","175.77","176.41","175.12","3.49M","-0.40%"
"04/27/2021","175.95","175.62","175.95","174.52","3.47M","0.15%"
"04/26/2021","175.69","174.69","176.22","174.59","3.24M","0.62%"
"04/23/2021","174.60","176.50","176.60","174.31","4.37M","-1.16%"
"04/22/2021","176.65","174.81","176.66","174.17","4.45M","1.20%"
"04/21/2021","174.56","176.87","177.03","174.31","4.44M","-1.27%"
"04/20/2021","176.81","176.34","176.97","175.64","4.95M","0.12%"
"04/19/2021","176.59","175.74","177.29","175.74","4.15M","0.24%"
"04/16/2021","176.17","174.73","176.92","174.46","4.34M","0.75%"
"04/15/2021","174.85","173.82","176.74","173.65","4.08M","0.55%"
"04/14/2021","173.89","173.47","175.19","172.93","3.84M","0.40%"
"04/13/2021","173.20","171.69","173.20","171.69","4.37M","0.97%"
"04/12/2021","171.54","172.23","172.76","171.42","3.39M","-0.49%"
"04/09/2021","172.38","173.07","173.42","171.79","3.59M","-0.48%"
"04/08/2021","173.22","172.09","173.37","171.58","4.83M","0.76%"
"04/07/2021","171.91","170.27","172.74","170.27","4.70M","0.79%"
"04/06/2021","170.56","169.61","171.01","169.43","3.90M","0.64%"
"04/01/2021","169.47","166.98","170.30","166.98","3.66M","1.53%"
"03/31/2021","166.92","167.74","168.62","166.85","4.89M","-0.41%"
"03/30/2021","167.60","166.59","167.95","166.53","4.27M","0.81%"
"03/29/2021","166.26","167.16","167.65","166.05","3.81M","-0.47%"
"03/26/2021","167.04","165.91","167.61","165.91","4.39M","0.86%"
"03/25/2021","165.61","167.63","167.63","164.33","4.61M","-1.36%"
"03/24/2021","167.89","167.46","167.94","166.46","4.47M","0.13%"
"03/23/2021","167.67","165.38","167.98","164.63","4.80M","1.20%"
"03/22/2021","165.69","166.78","166.78","164.51","3.66M","-0.80%"
"03/19/2021","167.02","165.44","167.36","164.88","14.78M","0.83%"
"03/18/2021","165.65","167.08","167.95","165.65","5.01M","-0.77%"
"03/17/2021","166.93","169.10","169.10","166.68","5.52M","-1.24%"
"03/16/2021","169.02","166.32","169.44","166.32","5.35M","1.87%"
"03/15/2021","165.92","166.49","167.15","165.48","4.31M","-0.15%"
"03/12/2021","166.17","166.55","166.58","165.20","3.76M","-0.46%"
"03/11/2021","166.93","165.56","166.95","164.90","4.72M","0.91%"
"03/10/2021","165.43","164.37","166.35","164.09","6.33M","0.57%"
"03/09/2021","164.50","164.39","165.85","163.95","5.57M","0.15%"
"03/08/2021","164.26","161.90","165.02","161.90","7.19M","1.62%"
"03/05/2021","161.64","164.12","164.12","161.61","4.95M","-1.87%"
"03/04/2021","164.72","162.86","164.77","162.64","5.10M","1.00%"
"03/03/2021","163.09","164.34","166.01","162.23","6.64M","-0.68%"
"03/02/2021","164.20","164.52","165.44","163.68","6.04M","-0.18%"
"03/01/2021","164.49","162.26","164.72","162.26","5.23M","2.01%"
"02/26/2021","161.25","162.75","163.36","161.14","7.02M","-1.71%"
"02/25/2021","164.05","164.15","165.21","163.27","5.74M","0.07%"
"02/24/2021","163.93","164.29","165.36","163.38","5.91M","-0.21%"
"02/23/2021","164.28","162.75","164.42","161.92","7.51M","1.01%"
"02/22/2021","162.63","162.01","162.88","160.16","4.67M","0.20%"
"02/19/2021","162.31","163.13","163.62","162.30","6.60M","-0.32%"
"02/18/2021","162.83","164.05","164.79","162.64","5.13M","-0.95%"
"02/17/2021","164.39","164.55","164.83","163.31","4.69M","-0.11%"
"02/16/2021","164.57","165.70","166.35","164.41","4.01M","-0.70%"
"02/15/2021","165.73","165.01","166.03","164.15","3.68M","0.78%"
"02/12/2021","164.45","164.57","165.03","163.80","3.36M","-0.15%"
"02/11/2021","164.70","164.99","164.99","162.83","4.36M","-0.20%"
"02/10/2021","165.03","165.74","166.82","164.44","4.44M","-0.22%"
"02/09/2021","165.39","164.87","165.48","163.77","3.31M","0.32%"
"02/08/2021","164.87","166.09","166.25","164.78","4.52M","-0.78%"
"02/05/2021","166.17","166.94","167.37","165.83","4.66M","-0.36%"
"02/04/2021","166.77","166.86","167.76","166.14","4.65M","-0.32%"
"02/03/2021","167.30","168.85","170.05","167.10","3.94M","-0.67%"
"02/02/2021","168.42","167.47","168.88","167.33","4.97M","0.89%"
"02/01/2021","166.94","165.16","167.28","165.04","4.74M","1.16%"
"01/29/2021","165.02","165.71","165.81","163.62","5.87M","-0.75%"
"01/28/2021","166.27","165.53","166.27","162.88","5.87M","-0.42%"
"01/27/2021","166.97","165.73","168.68","165.06","6.81M","0.65%"
"01/26/2021","165.89","163.91","166.28","163.48","3.83M","1.12%"
"01/25/2021","164.06","165.20","165.51","162.44","4.41M","-0.35%"
"01/22/2021","164.64","164.30","164.85","163.49","4.01M","0.00%"
"01/21/2021","164.64","167.50","167.82","164.64","3.92M","-1.50%"
"01/20/2021","167.15","166.52","167.40","166.25","3.73M","0.51%"
"01/19/2021","166.30","167.45","168.27","165.98","4.28M","-0.55%"
"01/18/2021","167.22","166.75","167.46","166.49","2.93M","0.31%"
"01/15/2021","166.71","168.40","168.60","166.06","4.31M","-1.14%"
"01/14/2021","168.64","166.92","168.96","166.78","5.10M","1.25%"
"01/13/2021","166.55","164.93","167.12","164.90","4.44M","1.10%"
"01/12/2021","164.73","165.94","166.35","164.73","3.97M","-0.61%"
"01/11/2021","165.74","167.52","168.09","165.54","4.55M","-1.10%"
"01/08/2021","167.59","167.54","168.69","166.98","4.16M","0.53%"
"01/07/2021","166.70","168.51","168.57","166.48","4.90M","-0.93%"
"01/06/2021","168.27","170.21","170.34","168.27","5.55M","-1.05%"
"01/05/2021","170.05","168.69","170.60","168.23","3.51M","0.26%"
"01/04/2021","169.61","171.63","173.00","169.11","4.78M","-0.73%"
"12/31/2020","170.85","170.82","170.87","170.08","1.72M","-0.06%"
"12/30/2020","170.95","171.76","172.27","170.90","2.22M","-0.36%"
"12/29/2020","171.57","169.50","172.92","169.50","3.09M","1.47%"
"12/28/2020","169.09","169.13","169.40","168.59","1.08M","0.15%"
"12/24/2020","168.83","168.43","169.08","168.27","1.71M","0.30%"
"12/23/2020","168.33","165.30","168.44","165.30","3.13M","1.98%"
"12/22/2020","165.06","163.53","165.36","163.48","3.53M","1.16%"
"12/21/2020","163.17","165.02","165.02","159.64","5.36M","-2.04%"
"12/18/2020","166.57","169.21","169.43","166.56","10.78M","-1.80%"
"12/17/2020","169.63","168.62","169.74","168.10","4.72M","0.86%"
"12/16/2020","168.19","166.33","168.39","166.33","5.75M","1.30%"
"12/15/2020","166.03","165.45","166.39","164.77","4.42M","0.26%"
"12/14/2020","165.60","165.71","166.56","165.28","3.83M","0.33%"
"12/11/2020","165.06","165.04","165.52","162.21","4.56M","-0.02%"
"12/10/2020","165.09","164.96","165.72","163.95","6.06M","0.03%"
"12/09/2020","165.04","165.69","166.83","164.92","4.39M","-0.27%"
"12/08/2020","165.49","165.14","165.58","164.45","4.09M","0.20%"
"12/07/2020","165.16","165.37","166.00","163.14","4.64M","-0.33%"
"12/04/2020","165.71","164.69","166.14","164.38","5.90M","0.50%"
"12/03/2020","164.88","164.33","164.88","162.74","5.76M","0.38%"
"12/02/2020","164.25","165.10","166.06","163.51","5.83M","-0.58%"
"12/01/2020","165.21","164.85","165.53","164.58","4.60M","0.41%"
"11/30/2020","164.53","164.84","166.31","164.42","10.04M","-0.28%"
"11/27/2020","164.99","165.94","166.00","164.54","5.81M","-0.54%"
"11/26/2020","165.89","165.59","166.91","165.59","5.59M","0.08%"
"11/25/2020","165.75","164.83","165.98","163.55","5.94M","0.61%"
"11/24/2020","164.74","164.71","165.56","163.60","6.64M","0.13%"
"11/23/2020","164.52","166.09","167.05","164.52","4.45M","-0.63%"
"11/20/2020","165.56","165.91","166.18","164.80","4.13M","-0.24%"
"11/19/2020","165.96","166.34","166.47","165.28","5.14M","-0.65%"
"11/18/2020","167.04","165.30","167.11","164.32","5.22M","0.87%"
"11/17/2020","165.60","165.65","165.93","163.72","5.00M","-0.04%"
"11/16/2020","165.66","164.54","167.73","164.52","6.34M","1.18%"
"11/13/2020","163.72","163.46","164.42","162.82","4.85M","-0.26%"
"11/12/2020","164.14","164.95","165.83","163.57","6.15M","-1.01%"
"11/11/2020","165.82","162.27","165.90","162.27","7.49M","2.42%"
"11/10/2020","161.90","160.34","162.88","160.19","10.75M","1.04%"
"11/09/2020","160.23","156.25","166.03","156.25","11.04M","3.02%"
"11/06/2020","155.53","155.68","156.47","154.76","4.66M","-0.11%"
"11/05/2020","155.70","154.96","156.59","154.96","5.21M","0.74%"
"11/04/2020","154.55","150.37","154.55","149.28","4.61M","2.70%"
"11/03/2020","150.48","148.60","150.69","148.36","4.64M","1.78%"
"11/02/2020","147.85","146.69","148.59","146.27","4.25M","0.89%"
"10/30/2020","146.55","145.00","146.67","143.70","3.96M","0.80%"
"10/29/2020","145.39","143.45","146.23","143.17","5.17M","1.29%"
"10/28/2020","143.54","147.87","147.87","141.98","6.27M","-3.47%"
"10/27/2020","148.70","150.37","150.55","148.16","4.47M","-1.01%"
"10/26/2020","150.22","152.17","152.27","149.94","4.44M","-1.72%"
"10/23/2020","152.85","152.85","153.92","152.61","4.19M","-0.03%"
"10/22/2020","152.90","152.60","154.11","150.68","5.32M","0.03%"
"10/21/2020","152.86","155.74","155.74","152.65","4.59M","-1.70%"
"10/20/2020","155.51","155.07","156.96","153.41","4.15M","0.28%"
"10/19/2020","155.08","154.08","156.28","154.08","4.83M","0.73%"
"10/16/2020","153.96","156.43","157.07","153.87","5.08M","-1.54%"
"10/15/2020","156.37","156.46","156.77","154.87","5.06M","-0.29%"
"10/14/2020","156.83","156.91","157.44","155.59","3.36M","-0.33%"
"10/13/2020","157.35","158.59","159.46","156.67","4.13M","-0.78%"
"10/12/2020","158.59","157.42","158.68","156.64","4.10M","0.95%"
"10/09/2020","157.10","156.75","157.82","156.48","3.34M","0.26%"
"10/08/2020","156.69","155.66","158.03","155.53","4.14M","0.95%"
"10/07/2020","155.21","156.92","157.41","155.21","4.73M","-1.29%"
"10/06/2020","157.24","156.48","157.48","155.43","4.35M","0.63%"
"10/05/2020","156.25","155.28","156.70","155.27","3.67M","0.72%"
"10/02/2020","155.13","154.11","155.13","153.47","3.84M","0.25%"
"10/01/2020","154.74","154.06","155.56","153.40","4.17M","0.68%"
"09/30/2020","153.70","151.42","154.35","150.25","5.12M","1.39%"
"09/29/2020","151.60","153.57","153.62","151.34","4.85M","-1.40%"
"09/28/2020","153.76","150.50","153.95","150.50","5.93M","2.50%"
"09/25/2020","150.01","150.56","151.38","148.33","5.37M","-0.23%"
"09/24/2020","150.36","150.24","152.69","149.59","5.38M","-0.23%"
"09/23/2020","150.71","152.46","153.11","150.71","6.23M","-1.00%"
"09/22/2020","152.23","152.27","153.57","152.15","5.58M","0.07%"
"09/21/2020","152.13","156.97","156.97","151.76","6.43M","-3.32%"
"09/18/2020","157.36","159.20","159.20","156.31","17.88M","-1.25%"
"09/17/2020","159.35","159.69","160.13","157.49","5.71M","-0.26%"
"09/16/2020","159.76","157.43","159.76","157.34","5.05M","1.58%"
"09/15/2020","157.28","156.47","157.76","155.87","4.42M","0.54%"
"09/14/2020","156.44","156.74","157.79","155.15","4.42M","0.04%"
"09/11/2020","156.38","157.29","158.05","156.38","4.02M","-0.43%"
"09/10/2020","157.06","158.02","158.20","156.33","4.34M","-0.60%"
"09/09/2020","158.01","155.45","158.43","155.11","4.30M","1.56%"
"09/08/2020","155.59","155.71","157.07","154.24","4.25M","-0.13%"
"09/07/2020","155.79","153.05","156.65","153.05","3.90M","1.83%"
"09/04/2020","152.99","158.43","158.43","152.30","5.63M","-3.53%"
"09/03/2020","158.58","159.21","161.30","158.19","4.89M","-0.28%"
"09/02/2020","159.03","156.83","159.93","156.83","5.45M","1.55%"
"09/01/2020","156.61","156.42","157.95","155.56","4.76M","0.28%"
"08/31/2020","156.17","157.40","157.76","155.87","2.32M","-0.62%"
"08/28/2020","157.14","157.18","158.01","156.38","4.94M","0.05%"
"08/27/2020","157.06","158.71","158.71","156.65","4.17M","-1.11%"
"08/26/2020","158.83","156.44","159.67","156.20","3.70M","1.63%"
"08/25/2020","156.29","157.91","158.75","156.21","3.84M","-0.81%"
"08/24/2020","157.56","158.15","158.91","157.06","2.94M","-0.05%"
"08/21/2020","157.64","157.59","158.48","156.03","3.82M","0.10%"
"08/20/2020","157.49","153.02","157.49","152.40","4.20M","2.48%"
"08/19/2020","153.68","154.26","154.92","153.37","4.21M","-0.32%"
"08/18/2020","154.18","155.93","157.35","154.17","3.45M","-1.30%"
"08/17/2020","156.21","156.88","157.18","155.25","3.24M","-0.50%"
"08/14/2020","157.00","157.92","157.92","155.73","3.50M","-0.68%"
"08/13/2020","158.07","158.49","159.73","157.77","3.21M","-0.43%"
"08/12/2020","158.76","158.47","158.76","156.93","3.92M","0.15%"
"08/11/2020","158.53","159.01","160.93","158.17","3.92M","0.03%"
"08/10/2020","158.48","158.00","159.50","157.31","2.91M","0.32%"
"08/07/2020","157.97","156.94","157.99","156.26","3.45M","0.66%"
"08/06/2020","156.94","157.77","157.77","155.60","4.11M","-0.43%"
"08/05/2020","157.62","154.91","158.25","154.91","5.07M","1.85%"
"08/04/2020","154.75","153.66","154.75","153.21","4.54M","0.95%"
"08/03/2020","153.30","153.04","153.58","150.69","4.45M","0.20%"
"07/31/2020","152.99","152.10","155.25","152.10","5.43M","0.80%"
"07/30/2020","151.78","154.63","154.86","151.16","4.70M","-1.73%"
"07/29/2020","154.45","151.69","155.01","151.69","4.40M","1.84%"
"07/28/2020","151.66","148.94","151.66","148.88","3.89M","2.10%"
"07/27/2020","148.54","150.63","150.63","148.54","3.65M","-1.47%"
"07/24/2020","150.76","151.65","151.65","149.91","3.66M","-0.93%"
"07/23/2020","152.18","154.34","154.87","152.18","3.69M","-1.29%"
"07/22/2020","154.17","153.45","154.26","152.73","3.54M","0.20%"
"07/21/2020","153.86","152.85","154.42","152.85","4.74M","0.92%"
"07/20/2020","152.45","151.00","152.94","150.24","2.99M","0.98%"
"07/17/2020","150.97","151.61","151.61","149.83","5.50M","-0.39%"
"07/16/2020","151.56","153.37","153.83","151.29","4.56M","-1.33%"
"07/15/2020","153.61","153.92","154.51","152.49","4.23M","0.31%"
"07/14/2020","153.13","153.97","154.44","152.55","4.57M","-0.88%"
"07/13/2020","154.49","155.19","155.89","154.19","3.29M","-0.01%"
"07/10/2020","154.50","152.51","154.51","152.28","4.48M","1.24%"
"07/09/2020","152.61","154.71","155.30","152.60","4.96M","-1.12%"
"07/08/2020","154.34","154.21","155.40","152.88","3.91M","-0.14%"
"07/07/2020","154.56","157.09","157.09","153.43","4.28M","-1.80%"
"07/06/2020","157.39","155.95","157.80","155.95","3.74M","1.32%"
"07/03/2020","155.34","155.72","156.15","154.78","3.56M","-0.10%"
"07/02/2020","155.49","153.50","155.87","153.50","3.86M","1.61%"
"07/01/2020","153.03","151.66","153.75","149.93","4.29M","0.64%"
"06/30/2020","152.06","150.84","153.84","150.30","5.02M","0.90%"
"06/29/2020","150.71","151.62","152.68","149.88","4.46M","-0.69%"
"06/26/2020","151.75","151.97","152.91","150.98","4.15M","0.37%"
"06/25/2020","151.19","151.25","152.89","149.88","5.40M","-0.18%"
"06/24/2020","151.47","155.64","155.64","151.30","4.56M","-2.70%"
"06/23/2020","155.67","156.60","157.55","154.96","4.30M","-0.20%"
"06/22/2020","155.98","156.49","157.19","155.13","4.47M","-0.65%"
"06/19/2020","157.00","159.66","159.91","157.00","11.96M","-1.33%"
"06/18/2020","159.11","158.87","159.81","156.78","5.83M","0.10%"
"06/17/2020","158.95","158.16","161.50","157.84","5.21M","0.46%"
"06/16/2020","158.22","156.43","159.75","156.43","5.92M","1.95%"
"06/15/2020","155.19","153.96","156.06","150.61","5.43M","0.11%"
"06/12/2020","155.02","152.50","156.31","151.32","8.22M","1.50%"
"06/11/2020","152.73","156.38","156.38","152.73","7.60M","-3.23%"
"06/10/2020","157.82","159.58","161.23","157.29","7.10M","-0.95%"
"06/09/2020","159.33","163.65","164.47","158.01","7.10M","-2.47%"
"06/08/2020","163.37","165.38","166.50","162.77","6.65M","-1.63%"
"06/05/2020","166.07","163.46","167.55","163.46","7.84M","2.08%"
"06/04/2020","162.68","161.55","162.72","159.91","8.66M","0.53%"
"06/03/2020","161.83","158.90","161.83","158.56","8.81M","2.43%"
"06/02/2020","157.99","153.38","158.57","153.38","9.23M","3.92%"
"06/01/2020","152.03","150.86","152.03","150.49","6.92M","1.19%"
"05/29/2020","150.24","150.70","151.01","149.57","13.30M","-0.70%"
"05/28/2020","151.30","148.63","152.01","148.63","7.84M","2.04%"
"05/27/2020","148.28","148.20","150.42","147.44","6.97M","0.20%"
"05/26/2020","147.99","146.83","149.54","146.83","6.74M","1.47%"
"05/25/2020","145.85","143.15","146.31","143.15","2.63M","2.13%"
"05/22/2020","142.81","141.03","143.22","139.90","6.67M","0.89%"
"05/21/2020","141.55","142.09","142.54","140.10","5.09M","-0.60%"
"05/20/2020","142.41","143.24","143.26","141.00","5.44M","-0.68%"
"05/19/2020","143.38","143.51","144.25","142.32","7.12M","0.00%"
"05/18/2020","143.38","139.97","143.55","139.97","5.71M","3.28%"
"05/15/2020","138.83","139.51","140.78","138.56","6.92M","-0.01%"
"05/14/2020","138.85","140.70","140.70","137.12","9.04M","-1.79%"
"05/13/2020","141.38","143.32","143.32","141.14","8.21M","-1.80%"
"05/12/2020","143.97","147.02","147.02","143.87","8.34M","-2.32%"
"05/11/2020","147.39","149.15","149.91","145.81","6.13M","-0.73%"
"05/08/2020","148.48","147.79","148.76","147.71","3.43M","0.83%"
"05/07/2020","147.26","144.21","147.74","144.21","7.65M","2.32%"
"05/06/2020","143.92","145.61","145.71","143.61","11.85M","-1.09%"
"05/05/2020","145.51","142.94","145.83","142.94","13.83M","2.69%"
"05/04/2020","141.70","145.99","145.99","141.70","5.90M","-3.45%"
"05/01/2020","146.77","147.55","147.55","146.75","8.69M","-0.74%"
"04/30/2020","147.86","149.24","150.20","147.63","10.19M","-0.61%"
"04/29/2020","148.77","145.60","148.77","145.48","5.19M","2.17%"
"04/28/2020","145.61","145.01","147.44","144.37","6.22M","1.20%"
"04/27/2020","143.88","144.28","147.01","143.76","4.37M","0.45%"
"04/24/2020","143.23","142.94","143.84","141.26","4.85M","-0.24%"
"04/23/2020","143.57","142.80","144.90","142.38","6.13M","0.77%"
"04/22/2020","142.48","141.86","144.54","141.86","4.77M","0.89%"
"04/21/2020","141.23","143.86","143.86","140.79","5.77M","-2.22%"
"04/20/2020","144.43","145.99","146.50","143.42","4.98M","-0.89%"
"04/17/2020","145.72","144.20","147.61","144.20","6.97M","2.09%"
"04/16/2020","142.74","144.30","145.89","142.48","6.21M","-0.96%"
"04/15/2020","144.13","148.01","148.01","143.98","6.76M","-2.63%"
"04/14/2020","148.03","152.18","153.38","148.04","7.29M","-2.26%"
"04/09/2020","151.45","147.38","151.75","147.38","6.28M","3.13%"
"04/08/2020","146.86","144.38","147.12","143.28","6.76M","1.36%"
"04/07/2020","144.89","142.59","147.74","142.59","8.58M","3.42%"
"04/06/2020","140.10","137.70","141.57","137.70","5.49M","2.90%"
"04/03/2020","136.15","138.16","138.22","135.52","6.81M","-1.46%"
"04/02/2020","138.17","138.73","139.81","136.49","7.33M","0.09%"
"04/01/2020","138.04","140.89","140.89","137.62","7.30M","-3.03%"
"03/31/2020","142.35","139.58","143.17","138.61","9.94M","2.37%"
"03/30/2020","139.06","138.60","139.77","134.91","6.60M","0.41%"
"03/27/2020","138.49","142.17","142.17","135.86","6.68M","-2.86%"
"03/26/2020","142.57","139.47","142.57","134.39","7.91M","1.24%"
"03/25/2020","140.82","140.43","146.14","135.59","6.94M","1.21%"
"03/24/2020","139.14","129.38","139.15","129.38","7.13M","8.81%"
"03/23/2020","127.88","132.89","132.89","127.30","6.58M","-5.03%"
"03/20/2020","134.66","128.45","136.16","128.45","13.63M","6.01%"
"03/19/2020","127.02","121.80","127.07","119.77","9.59M","3.46%"
"03/18/2020","122.77","127.81","127.81","120.68","9.69M","-4.47%"
"03/17/2020","128.51","132.82","136.36","122.99","10.98M","-2.92%"
"03/16/2020","132.38","143.69","143.69","128.97","11.10M","-9.34%"
"03/13/2020","146.02","148.97","156.26","145.28","9.58M","-1.34%"
"03/12/2020","148.00","165.11","165.11","147.13","9.79M","-11.65%"
"03/11/2020","167.52","169.17","173.06","167.51","6.56M","-0.46%"
"03/10/2020","168.30","173.60","178.30","167.85","6.98M","-2.68%"
"03/09/2020","172.94","180.09","180.09","171.78","7.94M","-5.58%"
